LabID,ScatID,curated_species,common_name,broadtax,broadtax1,genus,family,order,species,host,site,guessed_sp,target,lon,lat,SampleSet
DGC3,D.06.28.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4526182,34.4427455,GL
DGC3,D.06.28.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4526182,34.4427455,GL
DGC3,D.06.28.23.C3,Elgaria multicarinata,california alligator lizard,Reptile,Reptile/amphibian,Elgaria,Anguidae,Squamata,multicarinata,no,Dangermond,coyote,No,-120.4526182,34.4427455,GL
DGC3,D.06.28.23.C3,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.4526182,34.4427455,GL
DGC4,D.06.28.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4523035,34.44302967,GL
DGC4,D.06.28.23.C4,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.4523035,34.44302967,GL
DGC4,D.06.28.23.C4,Meleagris gallopavo,wild turkey,Terrestrial bird,Terrestrial bird,Meleagris,Phasianidae,Galliformes,gallopavo,no,Dangermond,coyote,No,-120.4523035,34.44302967,GL
DGC5,D.06.28.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4522382,34.44316288,GL
DGC5,D.06.28.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4522382,34.44316288,GL
DGC5,D.06.28.23.C5,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4522382,34.44316288,GL
DGC5,D.06.28.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4522382,34.44316288,GL
DGC5,D.06.28.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4522382,34.44316288,GL
DGC6,D.06.28.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4527302,34.44797624,GL
DGC6,D.06.28.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4527302,34.44797624,GL
DGC6,D.06.28.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4527302,34.44797624,GL
DGC6,D.06.28.23.C6,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4527302,34.44797624,GL
DGC6,D.06.28.23.C6,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.4527302,34.44797624,GL
DGC6,D.06.28.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4527302,34.44797624,GL
DGC7,D.06.28.23.C7,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Odocoileus hemionus,mule deer,Mule deer,Mule deer,Odocoileus,Cervidae,Artiodactyla,hemionus,Mule deer,Dangermond,coyote,target,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Stenopelmatus sp,cricket,Terrestrial insect,Terrestrial insect,Stenopelmatus,Stenopelmatidae,Orthoptera,NA,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Stenopelmatus sp,cricket,Terrestrial insect,Terrestrial insect,Stenopelmatus,Stenopelmatidae,Orthoptera,NA,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC7,D.06.28.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4525972,34.44872636,GL
DGC8,D.06.28.23.C8,Taxidea taxus,american badger,American badger,Other terrestrial mammal,Taxidea,Mustelidae,Carnivora,taxus,no,Dangermond,coyote,No,-120.4528235,34.45013627,GL
DGC8,D.06.28.23.C8,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4528235,34.45013627,GL
DGC8,D.06.28.23.C8,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4528235,34.45013627,GL
DGC8,D.06.28.23.C8,Taxidea taxus,american badger,Other terrestrial mammal,Other terrestrial mammal,Taxidea,Mustelidae,Carnivora,taxus,no,Dangermond,coyote,No,-120.4528235,34.45013627,GL
DGC8,D.06.28.23.C8,Taxidea taxus,american badger,Other terrestrial mammal,Other terrestrial mammal,Taxidea,Mustelidae,Carnivora,taxus,no,Dangermond,coyote,No,-120.4528235,34.45013627,GL
DGF1,D.06.28.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,NA,NA,GL
DGF1,D.06.28.23.F1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,NA,NA,GL
DGF1,D.06.28.23.F1,Veromessor sp,harvestor ant,Terrestrial insect,Terrestrial insect,Veromessor,Formicidae,Hymenoptera,NA,no,Dangermond,fox,No,NA,NA,GL
DGF1,D.06.28.23.F1,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,fox,No,NA,NA,GL
DGP1,D.06.28.23.P1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,puma,target,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,puma,target,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,puma,No,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,puma,target,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,puma,No,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,puma,No,-120.4526636,34.44831016,GL
DGP1,D.06.28.23.P1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,puma,No,-120.4526636,34.44831016,GL
DJB1,D.07.11.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4447249,34.46109956,GL
DJB1,D.07.11.23.B1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4447249,34.46109956,GL
DJB2,D.07.11.23.B2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4480742,34.46564462,GL
DJB2,D.07.11.23.B2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4480742,34.46564462,GL
DJB2,D.07.11.23.B2,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.4480742,34.46564462,GL
DJB2,D.07.11.23.B2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4480742,34.46564462,GL
DJB2,D.07.11.23.B2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,bobcat,target,-120.4480742,34.46564462,GL
DJB2,D.07.11.23.B2,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,bobcat,No,-120.4480742,34.46564462,GL
DJB3,D.07.11.23.B3,Aphelocoma californica,western scrub jay,Terrestrial bird,Terrestrial bird,Aphelocoma,Corvidae,Passeriformes,californica,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB3,D.07.11.23.B3,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.445442,34.45940341,GL
DJB4,D.07.11.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4456521,34.45783213,GL
DJB4,D.07.11.23.B4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4456521,34.45783213,GL
DJB4,D.07.11.23.B4,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,bobcat,target,-120.4456521,34.45783213,GL
DJB4,D.07.11.23.B4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4456521,34.45783213,GL
DJB4,D.07.11.23.B4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,bobcat,No,-120.4456521,34.45783213,GL
DJB4,D.07.11.23.B4,Dipodomys heermanni,heerman's kangaroo rat,Terrestrial insect,Terrestrial insect,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,bobcat,No,-120.4456521,34.45783213,GL
DJC1,D.07.11.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DJC1,D.07.11.23.C1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DJC1,D.07.11.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,NA,NA,GL
DJC1,D.07.11.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,NA,NA,GL
DJC1,D.07.11.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DJC1,D.07.11.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DJC1,D.07.11.23.C1,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,NA,NA,GL
DJC1,D.07.11.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,NA,NA,GL
DJC1,D.07.11.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DJC1,D.07.11.23.C1,Meleagris gallopavo,wild turkey,Terrestrial bird,Terrestrial bird,Meleagris,Phasianidae,Galliformes,gallopavo,no,Dangermond,coyote,No,NA,NA,GL
DJC3,D.07.11.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.4731053,34.46015423,GL
DJC3,D.07.11.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4731053,34.46015423,GL
DJC4,D.07.11.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4736117,34.46316473,GL
DJC4,D.07.11.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736117,34.46316473,GL
DJC5,D.07.11.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Phoca vitulina,harbor seal,Harbor seal,Harbor seal,Phoca,Otariidae,Carnivora,vitulina,no,Dangermond,coyote,No,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4735564,34.46557143,GL
DJC5,D.07.11.23.C5,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4735564,34.46557143,GL
DJC6,D.07.11.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC6,D.07.11.23.C6,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.4736611,34.46628807,GL
DJC7,D.07.11.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,coyote,No,-120.4732802,34.4609022,GL
DJC7,D.07.11.23.C7,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4732802,34.4609022,GL
